"pokemon_id","version_group_id","move_id","pokemon_move_method_id","level","order"
454,18,270,3,0,""
454,18,272,3,0,""
454,18,279,1,22,""
454,18,280,4,0,""
454,18,282,3,0,""
454,18,289,3,0,""
454,18,310,1,1,1.0
454,18,317,4,0,""
454,18,339,4,0,""
454,18,340,3,0,""
454,18,371,4,0,""
454,18,373,4,0,""
454,18,374,4,0,""
454,18,389,1,31,""
454,18,398,1,49,""
454,18,398,4,0,""
454,18,399,4,0,""
454,18,404,4,0,""
454,18,409,3,0,""
454,18,411,4,0,""
454,18,416,4,0,""
454,18,417,1,41,""
454,18,426,1,29,""
454,18,441,3,0,""
454,18,444,4,0,""
454,18,474,1,36,""
454,18,474,4,0,""
454,18,482,4,0,""
454,18,490,4,0,""
454,18,492,3,0,""
454,18,496,4,0,""
454,18,523,4,0,""
454,18,526,4,0,""
454,18,530,3,0,""
454,18,562,1,58,""
454,18,590,4,0,""
454,18,675,3,0,""
455,18,14,4,0,""
455,18,20,1,1,1.0
455,18,20,3,0,""
455,18,21,2,0,""
455,18,22,1,11,""
455,18,44,1,7,""
455,18,63,4,0,""
455,18,73,2,0,""
455,18,74,1,1,2.0
455,18,75,2,0,""
455,18,76,4,0,""
455,18,78,2,0,""
455,18,79,2,0,""
455,18,92,4,0,""
455,18,104,4,0,""
455,18,156,4,0,""
455,18,164,4,0,""
455,18,168,4,0,""
455,18,173,3,0,""
455,18,182,4,0,""
455,18,185,1,27,""
455,18,188,4,0,""
455,18,202,2,0,""
455,18,202,3,0,""
455,18,207,4,0,""
455,18,213,4,0,""
455,18,214,4,0,""
455,18,216,4,0,""
455,18,218,4,0,""
455,18,230,1,17,""
455,18,235,2,0,""
455,18,235,3,0,""
455,18,237,4,0,""
455,18,241,4,0,""
455,18,242,1,41,""
455,18,254,1,37,1.0
455,18,255,1,37,2.0
455,18,256,1,37,3.0
455,18,263,4,0,""
455,18,267,4,0,""
455,18,275,1,21,""
455,18,282,3,0,""
455,18,320,2,0,""
455,18,345,2,0,""
455,18,371,4,0,""
455,18,374,4,0,""
455,18,378,1,47,""
455,18,380,3,0,""
455,18,388,2,0,""
455,18,388,3,0,""
455,18,402,3,0,""
455,18,412,4,0,""
455,18,416,4,0,""
455,18,432,3,0,""
455,18,438,1,50,""
455,18,447,4,0,""
455,18,450,3,0,""
455,18,476,2,0,""
455,18,491,2,0,""
455,18,496,4,0,""
455,18,536,1,31,""
455,18,590,4,0,""
455,18,611,4,0,""
455,18,675,3,0,""
456,18,1,1,1,""
456,18,16,1,17,""
456,18,55,1,6,""
456,18,57,4,0,""
456,18,58,4,0,""
456,18,59,4,0,""
456,18,60,2,0,""
456,18,62,2,0,""
456,18,92,4,0,""
456,18,97,2,0,""
456,18,104,4,0,""
456,18,109,2,0,""
456,18,127,4,0,""
456,18,150,2,0,""
456,18,156,4,0,""
456,18,164,4,0,""
456,18,173,3,0,""
456,18,175,2,0,""
456,18,182,4,0,""
456,18,186,2,0,""
456,18,196,3,0,""
456,18,204,2,0,""
456,18,207,4,0,""
456,18,213,1,10,""
456,18,213,4,0,""
456,18,214,4,0,""
456,18,216,4,0,""
456,18,218,4,0,""
456,18,219,1,29,""
456,18,219,4,0,""
456,18,237,4,0,""
456,18,240,1,13,""
456,18,240,4,0,""
456,18,244,4,0,""
456,18,250,1,38,""
456,18,258,4,0,""
456,18,263,4,0,""
456,18,267,4,0,""
456,18,318,1,49,""
456,18,321,2,0,""
456,18,324,2,0,""
456,18,324,3,0,""
456,18,340,1,45,""
456,18,340,3,0,""
456,18,352,1,22,""
456,18,352,3,0,""
456,18,362,2,0,""
456,18,366,3,0,""
456,18,369,1,42,""
456,18,369,4,0,""
456,18,371,4,0,""
456,18,392,1,33,""
456,18,401,2,0,""
456,18,401,3,0,""
456,18,432,3,0,""
456,18,445,1,26,""
456,18,487,1,54,""
456,18,496,4,0,""
456,18,503,4,0,""
456,18,590,4,0,""
457,18,1,1,1,3.0
457,18,16,1,1,2.0
457,18,16,1,17,""
457,18,55,1,1,4.0
457,18,55,1,6,""
457,18,57,4,0,""
457,18,58,4,0,""
457,18,59,4,0,""
457,18,63,4,0,""
457,18,92,4,0,""
457,18,104,4,0,""
457,18,127,4,0,""
457,18,156,4,0,""
457,18,164,4,0,""
457,18,173,3,0,""
457,18,182,4,0,""
457,18,196,3,0,""
457,18,207,4,0,""
457,18,213,1,1,5.0
457,18,213,1,10,""
457,18,213,4,0,""
457,18,214,4,0,""
457,18,216,4,0,""
457,18,218,4,0,""
457,18,219,1,29,""
457,18,219,4,0,""
457,18,237,4,0,""
457,18,240,1,13,""
457,18,240,4,0,""
457,18,244,4,0,""
457,18,250,1,42,""
457,18,258,4,0,""
457,18,263,4,0,""
457,18,318,1,59,""
457,18,324,3,0,""
457,18,340,1,53,""
457,18,340,3,0,""
457,18,352,1,22,""
457,18,352,3,0,""
457,18,366,3,0,""
457,18,369,1,48,""
457,18,369,4,0,""
457,18,371,4,0,""
457,18,392,1,35,""
457,18,401,3,0,""
457,18,416,4,0,""
457,18,432,3,0,""
457,18,445,1,26,""
457,18,487,1,1,1.0
457,18,487,1,66,""
457,18,496,4,0,""
457,18,503,4,0,""
457,18,590,4,0,""
458,18,17,1,14,""
458,18,21,2,0,""
458,18,29,1,16,""
458,18,33,1,1,1.0
458,18,36,1,27,""
458,18,48,1,3,""
458,18,56,1,49,""
458,18,56,2,0,""
458,18,57,4,0,""
458,18,58,4,0,""
458,18,59,4,0,""
458,18,61,1,7,""
458,18,89,4,0,""
458,18,92,4,0,""
458,18,97,1,32,""
458,18,104,4,0,""
458,18,109,1,11,""
458,18,114,2,0,""
458,18,127,4,0,""
458,18,133,2,0,""
458,18,145,1,1,2.0
458,18,150,2,0,""
458,18,156,4,0,""
458,18,157,4,0,""
458,18,164,4,0,""
458,18,173,3,0,""
458,18,182,4,0,""
458,18,196,3,0,""
458,18,207,4,0,""
458,18,213,4,0,""
458,18,214,4,0,""
458,18,216,4,0,""
458,18,218,4,0,""
458,18,237,4,0,""
458,18,239,2,0,""
458,18,240,4,0,""
458,18,243,2,0,""
458,18,258,4,0,""
458,18,263,4,0,""
458,18,270,3,0,""
458,18,300,2,0,""
458,18,324,2,0,""
458,18,324,3,0,""
458,18,332,4,0,""
458,18,340,1,46,""
458,18,340,3,0,""
458,18,346,2,0,""
458,18,352,1,19,""
458,18,352,3,0,""
458,18,366,2,0,""
458,18,366,3,0,""
458,18,392,1,39,""
458,18,403,1,36,""
458,18,469,1,23,""
458,18,469,2,0,""
458,18,496,4,0,""
458,18,503,4,0,""
458,18,512,4,0,""
458,18,523,4,0,""
458,18,590,4,0,""
459,18,8,3,0,""
459,18,14,4,0,""
459,18,23,2,0,""
459,18,38,2,0,""
459,18,43,1,1,2.0
459,18,54,1,21,""
459,18,54,2,0,""
459,18,58,4,0,""
459,18,59,1,41,""
459,18,59,4,0,""
459,18,73,2,0,""
459,18,74,2,0,""
459,18,75,1,5,""
459,18,76,4,0,""
459,18,92,4,0,""
459,18,104,4,0,""
459,18,113,4,0,""
459,18,130,2,0,""
459,18,156,4,0,""
459,18,164,4,0,""
459,18,173,3,0,""
459,18,181,1,1,1.0
459,18,182,4,0,""
459,18,196,1,9,""
459,18,196,3,0,""
459,18,202,3,0,""
459,18,207,1,17,""
459,18,207,4,0,""
459,18,213,4,0,""
459,18,214,4,0,""
459,18,216,4,0,""
459,18,218,4,0,""
459,18,219,4,0,""
459,18,231,3,0,""
459,18,235,3,0,""
459,18,237,4,0,""
459,18,240,4,0,""
459,18,247,4,0,""
459,18,258,4,0,""
459,18,263,4,0,""
459,18,272,3,0,""
459,18,275,1,31,""
459,18,320,1,13,""
459,18,329,1,46,""
459,18,331,2,0,""
459,18,345,2,0,""
459,18,352,3,0,""
459,18,363,2,0,""
459,18,388,3,0,""
459,18,402,2,0,""
459,18,402,3,0,""
459,18,412,4,0,""
459,18,419,2,0,""
459,18,420,1,26,""
459,18,447,4,0,""
459,18,452,1,36,""
459,18,496,4,0,""
459,18,524,4,0,""
459,18,590,4,0,""
460,18,8,1,1,1.0
460,18,8,3,0,""
460,18,14,4,0,""
460,18,43,1,1,3.0
460,18,54,1,21,""
460,18,58,4,0,""
460,18,59,1,47,""
460,18,59,4,0,""
460,18,63,4,0,""
460,18,75,1,1,4.0
460,18,75,1,5,""
460,18,76,4,0,""
460,18,89,4,0,""
460,18,92,4,0,""
460,18,104,4,0,""
460,18,113,4,0,""
460,18,156,4,0,""
460,18,157,4,0,""
460,18,164,4,0,""
460,18,173,3,0,""
460,18,181,1,1,2.0
460,18,182,4,0,""
460,18,196,1,1,5.0
460,18,196,1,9,""
460,18,196,3,0,""
460,18,200,3,0,""
460,18,202,3,0,""
460,18,207,1,17,""
460,18,207,4,0,""
460,18,213,4,0,""
460,18,214,4,0,""
460,18,216,4,0,""
460,18,218,4,0,""
460,18,219,4,0,""
460,18,231,3,0,""
460,18,235,3,0,""
460,18,237,4,0,""
460,18,240,4,0,""
460,18,247,4,0,""
460,18,258,4,0,""
460,18,263,4,0,""
460,18,264,3,0,""
460,18,272,3,0,""
460,18,275,1,31,""
460,18,280,4,0,""
460,18,317,4,0,""
460,18,320,1,13,""
460,18,329,1,58,""
460,18,335,3,0,""
460,18,352,3,0,""
460,18,374,4,0,""
460,18,388,3,0,""
460,18,402,3,0,""
460,18,411,4,0,""
460,18,412,4,0,""
460,18,416,4,0,""
460,18,420,1,26,""
460,18,447,4,0,""
460,18,452,1,36,""
460,18,496,4,0,""
460,18,523,4,0,""
460,18,524,4,0,""
460,18,590,4,0,""
460,18,707,3,0,""
461,18,8,3,0,""
461,18,10,1,1,4.0
461,18,14,4,0,""
461,18,43,1,1,5.0
461,18,57,4,0,""
461,18,58,4,0,""
461,18,59,4,0,""
461,18,63,4,0,""
461,18,67,3,0,""
461,18,92,4,0,""
461,18,98,1,1,7.0
461,18,98,1,8,""
461,18,103,1,32,""
461,18,104,4,0,""
461,18,115,4,0,""
461,18,138,4,0,""
461,18,154,1,16,""
461,18,156,4,0,""
461,18,164,4,0,""
461,18,168,4,0,""
461,18,173,3,0,""
461,18,180,3,0,""
461,18,182,4,0,""
461,18,185,1,10,""
461,18,196,1,14,""
461,18,196,3,0,""
461,18,206,4,0,""
461,18,207,4,0,""
461,18,213,4,0,""
461,18,214,4,0,""
461,18,216,4,0,""
461,18,218,4,0,""
461,18,231,3,0,""
461,18,232,1,22,""
461,18,237,4,0,""
461,18,240,4,0,""
461,18,241,4,0,""
461,18,244,4,0,""
461,18,247,4,0,""
461,18,258,4,0,""
461,18,259,4,0,""
461,18,263,4,0,""
461,18,264,3,0,""
461,18,269,1,1,6.0
461,18,269,4,0,""
461,18,279,1,1,2.0
461,18,280,4,0,""
461,18,282,3,0,""
461,18,289,1,40,""
461,18,289,3,0,""
461,18,332,4,0,""
461,18,347,4,0,""
461,18,371,4,0,""
461,18,372,1,1,3.0
461,18,373,1,1,1.0
461,18,373,4,0,""
461,18,374,1,28,""
461,18,374,4,0,""
461,18,386,1,44,""
461,18,398,4,0,""
461,18,399,1,47,""
461,18,399,4,0,""
461,18,400,1,35,""
461,18,404,4,0,""
461,18,411,4,0,""
461,18,416,4,0,""
461,18,417,1,20,""
461,18,421,4,0,""
461,18,468,1,25,""
461,18,490,4,0,""
461,18,492,3,0,""
461,18,496,4,0,""
461,18,555,4,0,""
461,18,590,4,0,""
461,18,673,3,0,""
461,18,675,3,0,""
462,18,33,1,1,7.0
462,18,48,1,1,8.0
462,18,49,1,17,""
462,18,63,4,0,""
462,18,84,1,1,9.0
462,18,84,1,5,""
462,18,85,4,0,""
462,18,86,1,1,10.0
462,18,86,1,7,""
462,18,86,4,0,""
462,18,87,4,0,""
462,18,92,4,0,""
462,18,103,1,39,""
462,18,104,4,0,""
462,18,112,1,1,5.0
462,18,113,1,13,""
462,18,113,4,0,""
462,18,115,4,0,""
462,18,153,4,0,""
462,18,156,4,0,""
462,18,161,1,1,1.0
462,18,164,4,0,""
462,18,173,3,0,""
462,18,182,4,0,""
462,18,192,1,1,2.0
462,18,192,1,63,""
462,18,199,1,49,""
462,18,207,4,0,""
462,18,209,1,19,""
462,18,214,4,0,""
462,18,216,4,0,""
462,18,218,4,0,""
462,18,237,4,0,""
462,18,240,4,0,""
462,18,241,4,0,""
462,18,243,1,1,4.0
462,18,244,4,0,""
462,18,263,4,0,""
462,18,277,3,0,""
462,18,278,3,0,""
462,18,319,1,25,""
462,18,324,3,0,""
462,18,334,3,0,""
462,18,351,3,0,""
462,18,356,3,0,""
462,18,360,1,59,""
462,18,360,4,0,""
462,18,393,1,53,""
462,18,393,3,0,""
462,18,416,4,0,""
462,18,429,1,23,""
462,18,430,1,33,""
462,18,430,4,0,""
462,18,435,1,43,""
462,18,442,3,0,""
462,18,443,1,11,""
462,18,451,4,0,""
462,18,486,1,29,""
462,18,496,4,0,""
462,18,502,3,0,""
462,18,521,4,0,""
462,18,527,3,0,""
462,18,528,4,0,""
462,18,590,4,0,""
462,18,602,1,1,3.0
462,18,604,1,1,6.0
463,18,7,3,0,""
463,18,8,3,0,""
463,18,9,3,0,""
463,18,14,4,0,""
463,18,20,3,0,""
463,18,21,1,29,""
463,18,23,1,21,""
463,18,35,1,17,""
463,18,48,1,5,""
463,18,50,1,25,""
463,18,53,4,0,""
463,18,57,4,0,""
463,18,58,4,0,""
463,18,59,4,0,""
463,18,63,4,0,""
463,18,76,4,0,""
463,18,85,4,0,""
463,18,87,4,0,""
463,18,89,4,0,""
463,18,92,4,0,""
463,18,103,1,49,""
463,18,104,4,0,""
463,18,111,1,9,""
463,18,122,1,1,3.0
463,18,126,4,0,""
463,18,138,4,0,""
463,18,153,4,0,""
463,18,156,4,0,""
463,18,157,4,0,""
463,18,164,4,0,""
463,18,168,4,0,""
463,18,173,3,0,""
463,18,182,4,0,""
463,18,196,3,0,""
463,18,201,4,0,""
463,18,205,1,33,""
463,18,207,4,0,""
463,18,213,4,0,""
463,18,214,4,0,""
463,18,216,4,0,""
463,18,218,4,0,""
463,18,231,3,0,""
463,18,237,4,0,""
463,18,240,4,0,""
463,18,241,4,0,""
463,18,244,4,0,""
463,18,247,4,0,""
463,18,263,4,0,""
463,18,264,3,0,""
463,18,280,4,0,""
463,18,282,1,13,""
463,18,282,3,0,""
463,18,287,1,45,""
463,18,317,4,0,""
463,18,335,3,0,""
463,18,351,3,0,""
463,18,352,3,0,""
463,18,360,1,61,""
463,18,360,4,0,""
463,18,374,4,0,""
463,18,378,1,1,1.0
463,18,378,1,57,""
463,18,382,1,41,""
463,18,401,3,0,""
463,18,411,4,0,""
463,18,416,4,0,""
463,18,428,3,0,""
463,18,438,1,1,2.0
463,18,438,1,53,""
463,18,496,4,0,""
463,18,498,1,37,""
463,18,523,4,0,""
463,18,525,4,0,""
463,18,526,4,0,""
463,18,590,4,0,""
463,18,693,4,0,""
463,18,707,3,0,""
464,18,7,3,0,""
464,18,8,3,0,""
464,18,9,3,0,""
464,18,14,4,0,""
464,18,23,1,17,""
464,18,30,1,1,5.0
464,18,31,1,1,7.0
464,18,31,1,5,""
464,18,32,1,1,3.0
464,18,32,1,62,""
464,18,36,1,37,""
464,18,39,1,1,6.0
464,18,46,4,0,""
464,18,53,4,0,""
464,18,57,4,0,""
464,18,58,4,0,""
464,18,59,4,0,""
464,18,63,4,0,""
464,18,85,4,0,""
464,18,87,4,0,""
464,18,89,1,48,""
464,18,89,4,0,""
464,18,92,4,0,""
464,18,104,4,0,""
464,18,126,4,0,""
464,18,156,4,0,""
464,18,157,4,0,""
464,18,164,4,0,""
464,18,168,4,0,""
464,18,173,3,0,""
464,18,180,3,0,""
464,18,182,4,0,""
464,18,184,1,1,8.0
464,18,184,1,9,""
464,18,196,3,0,""
464,18,200,3,0,""
464,18,201,4,0,""
464,18,207,4,0,""
464,18,213,4,0,""
464,18,214,4,0,""
464,18,216,4,0,""
464,18,218,4,0,""
464,18,224,1,55,""
464,18,231,3,0,""
464,18,237,4,0,""
464,18,240,4,0,""
464,18,241,4,0,""
464,18,253,3,0,""
464,18,263,4,0,""
464,18,264,3,0,""
464,18,276,3,0,""
464,18,280,4,0,""
464,18,283,3,0,""
464,18,317,4,0,""
464,18,335,3,0,""
464,18,350,1,29,""
464,18,351,3,0,""
464,18,359,1,1,1.0
464,18,371,4,0,""
464,18,374,4,0,""
464,18,397,4,0,""
464,18,398,1,1,4.0
464,18,398,4,0,""
464,18,401,3,0,""
464,18,406,3,0,""
464,18,411,4,0,""
464,18,414,3,0,""
464,18,416,4,0,""
464,18,421,4,0,""
464,18,430,4,0,""
464,18,439,1,1,2.0
464,18,439,1,69,""
464,18,442,3,0,""
464,18,444,1,41,""
464,18,444,4,0,""
464,18,446,3,0,""
464,18,479,1,13,""
464,18,479,4,0,""
464,18,496,4,0,""
464,18,498,1,25,""
464,18,523,1,21,""
464,18,523,4,0,""
464,18,525,4,0,""
464,18,529,1,33,""
464,18,529,3,0,""
464,18,590,4,0,""
464,18,684,4,0,""
464,18,693,4,0,""
464,18,707,3,0,""
465,18,14,4,0,""
465,18,20,1,17,""
465,18,20,3,0,""
465,18,21,1,43,""
465,18,22,1,7,""
465,18,63,4,0,""
465,18,71,1,10,""
465,18,72,1,23,""
465,18,74,1,20,""
465,18,76,4,0,""
465,18,77,1,14,""
465,18,78,1,30,""
465,18,79,1,4,""
465,18,89,4,0,""
465,18,92,4,0,""
465,18,104,4,0,""
465,18,115,4,0,""
465,18,132,1,1,3.0
465,18,156,4,0,""
465,18,157,4,0,""
465,18,164,4,0,""
465,18,168,4,0,""
465,18,173,3,0,""
465,18,182,4,0,""
465,18,188,4,0,""
465,18,202,1,36,""
465,18,202,3,0,""
465,18,207,4,0,""
465,18,213,4,0,""
465,18,214,4,0,""
465,18,216,4,0,""
465,18,218,4,0,""
465,18,220,3,0,""
465,18,235,3,0,""
465,18,237,4,0,""
465,18,241,4,0,""
465,18,244,4,0,""
465,18,246,1,40,""
465,18,263,4,0,""
465,18,267,4,0,""
465,18,275,1,1,2.0
465,18,280,4,0,""
465,18,282,1,27,""
465,18,282,3,0,""
465,18,283,3,0,""
465,18,317,4,0,""
465,18,321,1,46,""
465,18,332,4,0,""
465,18,335,1,1,1.0
465,18,335,1,56,""
465,18,335,3,0,""
465,18,351,3,0,""
465,18,363,1,33,""
465,18,371,4,0,""
465,18,374,4,0,""
465,18,378,1,49,""
465,18,388,3,0,""
465,18,398,4,0,""
465,18,402,3,0,""
465,18,411,4,0,""
465,18,412,4,0,""
465,18,416,4,0,""
465,18,438,1,53,""
465,18,447,4,0,""
465,18,496,4,0,""
465,18,523,4,0,""
465,18,580,1,50,""
465,18,590,4,0,""
465,18,611,4,0,""
465,18,707,3,0,""
466,18,7,1,1,3.0
466,18,7,3,0,""
466,18,8,3,0,""
466,18,9,1,29,""
466,18,9,3,0,""
466,18,43,1,1,5.0
466,18,53,4,0,""
466,18,63,4,0,""
466,18,67,1,1,7.0
466,18,67,1,8,""
466,18,67,3,0,""
466,18,84,1,1,6.0
466,18,84,1,5,""
466,18,85,1,49,""
466,18,85,4,0,""
466,18,86,1,19,""
466,18,86,4,0,""
466,18,87,1,55,""
466,18,87,4,0,""
466,18,89,4,0,""
466,18,92,4,0,""
466,18,94,4,0,""
466,18,98,1,1,4.0
466,18,103,1,42,""
466,18,104,4,0,""
466,18,113,1,26,""
466,18,113,4,0,""
466,18,129,1,12,""
466,18,156,4,0,""
466,18,157,4,0,""
466,18,164,4,0,""
466,18,168,4,0,""
466,18,173,3,0,""
466,18,182,4,0,""
466,18,207,4,0,""
466,18,213,4,0,""
466,18,214,4,0,""
466,18,216,4,0,""
466,18,218,4,0,""
466,18,231,3,0,""
466,18,237,4,0,""
466,18,240,4,0,""
466,18,259,4,0,""
466,18,263,4,0,""
466,18,264,3,0,""
466,18,269,4,0,""
466,18,270,3,0,""
466,18,280,4,0,""
466,18,317,4,0,""
466,18,324,3,0,""
466,18,343,3,0,""
466,18,351,1,15,""
466,18,351,3,0,""
466,18,374,4,0,""
466,18,393,3,0,""
466,18,411,4,0,""
466,18,416,1,62,""
466,18,416,4,0,""
466,18,435,1,36,""
466,18,451,4,0,""
466,18,486,1,22,""
466,18,490,4,0,""
466,18,496,4,0,""
466,18,521,4,0,""
466,18,523,4,0,""
466,18,527,3,0,""
466,18,528,4,0,""
466,18,530,3,0,""
466,18,569,1,1,2.0
466,18,590,4,0,""
466,18,604,1,1,1.0
466,18,604,1,65,""
466,18,707,3,0,""
467,18,7,1,29,""
467,18,7,3,0,""
467,18,9,1,1,1.0
467,18,9,3,0,""
467,18,43,1,1,3.0
467,18,52,1,1,4.0
467,18,52,1,5,""
467,18,53,1,49,""
467,18,53,4,0,""
467,18,63,1,62,""
467,18,63,4,0,""
467,18,67,3,0,""
467,18,76,4,0,""
467,18,83,1,15,""
467,18,85,4,0,""
467,18,89,4,0,""
467,18,92,4,0,""
467,18,94,4,0,""
467,18,104,4,0,""
467,18,108,1,1,5.0
467,18,108,1,8,""
467,18,109,1,26,""
467,18,123,1,1,2.0
467,18,126,1,55,""
467,18,126,4,0,""
467,18,156,4,0,""
467,18,157,4,0,""
467,18,164,4,0,""
467,18,168,4,0,""
467,18,173,3,0,""
467,18,182,4,0,""
467,18,185,1,12,""
467,18,207,4,0,""
467,18,213,4,0,""
467,18,214,4,0,""
467,18,216,4,0,""
467,18,218,4,0,""
467,18,231,3,0,""
467,18,237,4,0,""
467,18,241,1,42,""
467,18,241,4,0,""
467,18,257,3,0,""
467,18,259,4,0,""
467,18,261,4,0,""
467,18,263,4,0,""
467,18,264,3,0,""
467,18,269,4,0,""
467,18,270,3,0,""
467,18,280,4,0,""
467,18,315,4,0,""
467,18,317,4,0,""
467,18,343,3,0,""
467,18,374,4,0,""
467,18,411,4,0,""
467,18,416,4,0,""
467,18,436,1,36,""
467,18,481,1,22,""
467,18,488,4,0,""
467,18,490,4,0,""
467,18,496,4,0,""
467,18,499,1,19,""
467,18,523,4,0,""
467,18,530,3,0,""
467,18,590,4,0,""
467,18,707,3,0,""
468,18,19,4,0,""
468,18,53,4,0,""
468,18,63,4,0,""
468,18,76,4,0,""
468,18,86,4,0,""
468,18,92,4,0,""
468,18,94,4,0,""
468,18,104,4,0,""
468,18,113,4,0,""
468,18,115,4,0,""
468,18,126,4,0,""
468,18,138,4,0,""
468,18,143,1,1,2.0
468,18,143,3,0,""
468,18,156,4,0,""
468,18,164,4,0,""
468,18,173,3,0,""
468,18,182,4,0,""
468,18,207,4,0,""
468,18,211,4,0,""
468,18,213,4,0,""
468,18,214,4,0,""
468,18,215,3,0,""
468,18,216,4,0,""
468,18,218,4,0,""
468,18,219,4,0,""
468,18,237,4,0,""
468,18,240,4,0,""
468,18,241,4,0,""
468,18,244,4,0,""
468,18,245,1,1,3.0
468,18,247,4,0,""
468,18,257,3,0,""
468,18,263,4,0,""
468,18,264,3,0,""
468,18,271,3,0,""
468,18,277,3,0,""
468,18,280,4,0,""
468,18,283,3,0,""
468,18,304,3,0,""
468,18,324,3,0,""
468,18,332,4,0,""
468,18,343,3,0,""
468,18,351,3,0,""
468,18,352,3,0,""
468,18,355,4,0,""
468,18,366,3,0,""
468,18,374,4,0,""
468,18,387,3,0,""
468,18,396,1,1,4.0
468,18,403,1,1,5.0
468,18,409,3,0,""
468,18,416,4,0,""
468,18,428,3,0,""
468,18,432,3,0,""
468,18,447,4,0,""
468,18,473,4,0,""
468,18,477,3,0,""
468,18,495,1,1,1.0
468,18,495,3,0,""
468,18,496,4,0,""
468,18,497,4,0,""
468,18,526,4,0,""
468,18,590,4,0,""
468,18,605,4,0,""
468,18,673,3,0,""
469,18,33,1,1,5.0
469,18,48,1,22,""
469,18,49,1,14,""
469,18,63,4,0,""
469,18,76,4,0,""
469,18,92,4,0,""
469,18,94,4,0,""
469,18,98,1,1,7.0
469,18,98,1,6,""
469,18,103,1,46,""
469,18,104,1,1,8.0
469,18,104,1,11,""
469,18,104,4,0,""
469,18,138,4,0,""
469,18,141,4,0,""
469,18,156,4,0,""
469,18,163,1,43,""
469,18,164,4,0,""
469,18,168,4,0,""
469,18,173,3,0,""
469,18,182,4,0,""
469,18,193,1,1,6.0
469,18,197,1,17,""
469,18,202,3,0,""
469,18,207,4,0,""
469,18,211,4,0,""
469,18,213,4,0,""
469,18,214,4,0,""
469,18,216,4,0,""
469,18,218,4,0,""
469,18,228,1,30,""
469,18,237,4,0,""
469,18,241,4,0,""
469,18,244,4,0,""
469,18,246,1,33,""
469,18,247,4,0,""
469,18,253,1,27,""
469,18,253,3,0,""
469,18,263,4,0,""
469,18,324,3,0,""
469,18,332,4,0,""
469,18,355,4,0,""
469,18,364,1,38,""
469,18,366,3,0,""
469,18,369,1,49,""
469,18,369,4,0,""
469,18,400,1,1,3.0
469,18,403,1,1,2.0
469,18,403,1,54,""
469,18,405,1,1,1.0
469,18,405,1,57,""
469,18,416,4,0,""
469,18,432,3,0,""
469,18,450,1,1,4.0
469,18,450,3,0,""
469,18,496,4,0,""
469,18,590,4,0,""
469,18,673,3,0,""
470,18,14,1,29,""
470,18,14,4,0,""
470,18,28,1,5,""
470,18,33,1,1,3.0
470,18,39,1,1,4.0
470,18,46,4,0,""
470,18,63,4,0,""
470,18,75,1,0,""
470,18,75,1,1,1.0
470,18,76,4,0,""
470,18,92,4,0,""
470,18,98,1,13,""
470,18,104,4,0,""
470,18,156,4,0,""
470,18,164,4,0,""
470,18,173,3,0,""
470,18,182,4,0,""
470,18,202,1,25,""
470,18,202,3,0,""
470,18,207,4,0,""
470,18,213,4,0,""
470,18,214,4,0,""
470,18,215,3,0,""
470,18,216,4,0,""
470,18,218,4,0,""
470,18,231,3,0,""
470,18,235,1,33,""
470,18,235,3,0,""
470,18,237,4,0,""
470,18,240,4,0,""
470,18,241,1,37,""
470,18,241,4,0,""
470,18,247,4,0,""
470,18,263,4,0,""
470,18,267,4,0,""
470,18,270,1,1,2.0
470,18,270,3,0,""
470,18,282,3,0,""
470,18,304,3,0,""
470,18,320,1,17,""
470,18,332,4,0,""
470,18,343,3,0,""
470,18,345,1,20,""
470,18,348,1,45,""
470,18,387,1,41,""
470,18,387,3,0,""
470,18,388,3,0,""
470,18,402,3,0,""
470,18,404,4,0,""
470,18,412,4,0,""
470,18,416,4,0,""
470,18,447,4,0,""
470,18,496,4,0,""
470,18,497,4,0,""
470,18,526,4,0,""
470,18,590,4,0,""
470,18,608,1,9,""
470,18,673,3,0,""
471,18,28,1,5,""
471,18,33,1,1,3.0
471,18,39,1,1,4.0
471,18,44,1,17,""
471,18,46,4,0,""
471,18,58,4,0,""
471,18,59,1,45,""
471,18,59,4,0,""
471,18,63,4,0,""
471,18,92,4,0,""
471,18,98,1,13,""
471,18,104,4,0,""
471,18,112,1,29,""
471,18,156,4,0,""
471,18,164,4,0,""
471,18,173,3,0,""
471,18,182,4,0,""
471,18,196,1,0,""
471,18,196,1,1,1.0
471,18,196,3,0,""
471,18,207,4,0,""
471,18,213,4,0,""
471,18,214,4,0,""
471,18,215,3,0,""
471,18,216,4,0,""
471,18,218,4,0,""
471,18,231,3,0,""
471,18,237,4,0,""
471,18,240,4,0,""
471,18,241,4,0,""
471,18,243,1,33,""
471,18,247,4,0,""
471,18,258,1,37,""
471,18,258,4,0,""
471,18,263,4,0,""
471,18,270,1,1,2.0
471,18,270,3,0,""
471,18,304,3,0,""
471,18,324,3,0,""
471,18,343,3,0,""
471,18,352,3,0,""
471,18,387,1,41,""
471,18,387,3,0,""
471,18,401,3,0,""
471,18,416,4,0,""
471,18,420,1,25,""
471,18,423,1,20,""
471,18,496,4,0,""
471,18,497,4,0,""
471,18,524,4,0,""
471,18,526,4,0,""
471,18,590,4,0,""
471,18,608,1,9,""
471,18,673,3,0,""
